DÖNEM,DERS,DERS NO,BÖLÜM,GÜN,BAŞLANGIÇ SAATİ,BİTİŞ SAATİ,ODA KODU
201720,ENG,B2,E2,Salı,12:45,13:35,CK.SCOLA.G04
201720,ENG,B2,E2,Pazartesi,11:45,12:35,CK.SCOLA.G04
201720,ENG,B2,E2,Pazartesi,10:45,11:35,CK.SCOLA.G04
201720,ENG,B2,E2,Pazartesi,09:45,10:35,CK.SCOLA.G04
201720,ENG,B2,E2,Pazartesi,08:40,09:30,CK.SCOLA.G04
201720,ENG,B2,E2,Perşembe,13:45,14:35,CK.SCOLA.G04
201720,ENG,B2,M2,Salı,15:45,16:35,CK.SCOLA.101
201720,ENG,B2,M2,Salı,14:45,15:35,CK.SCOLA.101
201720,ENG,B2,M2,Salı,13:45,14:35,CK.SCOLA.101
201720,ENG,B2,M2,Salı,12:45,13:35,CK.SCOLA.101
201720,ENG,B2,M2,Cuma,11:45,12:35,CK.SCOLA.101
201720,ENG,B2,M2,Cuma,10:45,11:35,CK.SCOLA.101
201720,ENG,B2,M3,Pazartesi,10:45,11:35,CK.SCOLA.102
201720,ENG,B2,M3,Cuma,09:45,10:35,CK.SCOLA.102
201720,ENG,B2,M3,Pazartesi,09:45,10:35,CK.SCOLA.102
201720,ENG,B2,M3,Cuma,08:40,09:30,CK.SCOLA.102
201720,ENG,B2,M3,Pazartesi,08:40,09:30,CK.SCOLA.102
201720,ENG,B2,M4,Cuma,11:45,12:35,CK.SCOLA.103
201720,ENG,B2,M4,Cuma,10:45,11:35,CK.SCOLA.103
201720,ENG,B2,M4,Cuma,09:45,10:35,CK.SCOLA.103
201720,ENG,B2,M4,Cuma,08:40,09:30,CK.SCOLA.103
201720,ENG,B2,M4,Perşembe,15:45,16:35,CK.SCOLA.103
201720,ENG,B2,M4,Salı,15:45,16:35,CK.SCOLA.103
201720,ENG,B2,M4,Perşembe,14:45,15:35,CK.SCOLA.103
201720,ENG,B2,M4,Salı,14:45,15:35,CK.SCOLA.103
201720,ENG,B2,M4,Perşembe,13:45,14:35,CK.SCOLA.103
201720,ENG,B2,M4,Salı,13:45,14:35,CK.SCOLA.103
201720,ENG,B2,M4,Perşembe,12:45,13:35,CK.SCOLA.103
201720,ENG,B2,M4,Salı,12:45,13:35,CK.SCOLA.103
201720,ENG,B2,M4,Çarşamba,11:45,12:35,CK.SCOLA.103
201720,ENG,B2,M4,Pazartesi,11:45,12:35,CK.SCOLA.103
201720,ENG,B2,M4,Çarşamba,10:45,11:35,CK.SCOLA.103
201720,ENG,B2,M4,Pazartesi,10:45,11:35,CK.SCOLA.103
201720,ENG,B2,M4,Çarşamba,09:45,10:35,CK.SCOLA.103
201720,ENG,B2,M4,Pazartesi,09:45,10:35,CK.SCOLA.103
201720,ENG,B2,M4,Çarşamba,08:40,09:30,CK.SCOLA.103
201720,ENG,B2,M4,Pazartesi,08:40,09:30,CK.SCOLA.103
201720,ENG,B2,M5,Salı,15:45,16:35,CK.SCOLA.104
201720,ENG,B2,M5,Salı,14:45,15:35,CK.SCOLA.104
201720,ENG,B2,M5,Salı,13:45,14:35,CK.SCOLA.104
201720,ENG,B2,M5,Salı,12:45,13:35,CK.SCOLA.104
201720,ENG,B2,M5,Cuma,11:45,12:35,CK.SCOLA.104
201720,ENG,B2,M5,Cuma,10:45,11:35,CK.SCOLA.104
201720,ENG,B2,M5,Cuma,09:45,10:35,CK.SCOLA.104
201720,ENG,B2,M5,Cuma,08:40,09:30,CK.SCOLA.104
201720,ENG,B2,M5,Perşembe,15:45,16:35,CK.SCOLA.104
201720,ENG,B2,M5,Perşembe,14:45,15:35,CK.SCOLA.104
201720,ENG,B2,M5,Perşembe,13:45,14:35,CK.SCOLA.104
201720,ENG,B2,M5,Perşembe,12:45,13:35,CK.SCOLA.104
201720,ENG,B2,M5,Çarşamba,11:45,12:35,CK.SCOLA.104
201720,ENG,B2,M5,Pazartesi,11:45,12:35,CK.SCOLA.104
201720,ENG,B2,M5,Çarşamba,10:45,11:35,CK.SCOLA.104
201720,ENG,B2,M5,Pazartesi,10:45,11:35,CK.SCOLA.104
201720,ENG,B2,M5,Çarşamba,09:45,10:35,CK.SCOLA.104
201720,ENG,B2,M5,Pazartesi,09:45,10:35,CK.SCOLA.104
201720,ENG,B2,M5,Çarşamba,08:40,09:30,CK.SCOLA.104
201720,ENG,B2,M5,Pazartesi,08:40,09:30,CK.SCOLA.104
201720,ENG,B2,M10,Çarşamba,09:45,10:35,CK.SCOLA.109
201720,ENG,B2,M10,Çarşamba,08:40,09:30,CK.SCOLA.109
201720,ENG,B2,M10,Perşembe,15:45,16:35,CK.SCOLA.109
201720,ENG,B2,M10,Perşembe,14:45,15:35,CK.SCOLA.109
201720,ENG,B2,M10,Perşembe,13:45,14:35,CK.SCOLA.109
201720,ENG,B2,M10,Perşembe,12:45,13:35,CK.SCOLA.109
201720,ENG,B2,M10,Çarşamba,11:45,12:35,CK.SCOLA.109
201720,ENG,B2,M10,Çarşamba,10:45,11:35,CK.SCOLA.109
201720,ENG,B2,M10,Salı,15:45,16:35,CK.SCOLA.109
201720,ENG,B2,M10,Salı,14:45,15:35,CK.SCOLA.109
201720,ENG,B2,M10,Salı,13:45,14:35,CK.SCOLA.109
201720,ENG,B2,M10,Salı,12:45,13:35,CK.SCOLA.109
201720,ENG,B2,M10,Cuma,11:45,12:35,CK.SCOLA.109
201720,ENG,B2,M10,Pazartesi,11:45,12:35,CK.SCOLA.109
201720,ENG,B2,M10,Cuma,10:45,11:35,CK.SCOLA.109
201720,ENG,B2,M10,Pazartesi,10:45,11:35,CK.SCOLA.109
201720,ENG,B2,M10,Cuma,09:45,10:35,CK.SCOLA.109
201720,ENG,B2,M10,Pazartesi,09:45,10:35,CK.SCOLA.109
201720,ENG,B2,M10,Cuma,08:40,09:30,CK.SCOLA.109
201720,ENG,B2,M10,Pazartesi,08:40,09:30,CK.SCOLA.109
201720,ENG,B2,M13,Perşembe,15:45,16:35,CK.SCOLA.115
201720,ENG,B2,M13,Perşembe,14:45,15:35,CK.SCOLA.115
201720,ENG,B2,M13,Perşembe,13:45,14:35,CK.SCOLA.115
201720,ENG,B2,M13,Perşembe,12:45,13:35,CK.SCOLA.115
201720,ENG,B2,M13,Çarşamba,11:45,12:35,CK.SCOLA.115
201720,ENG,B2,M13,Çarşamba,10:45,11:35,CK.SCOLA.115
201720,ENG,B2,M13,Çarşamba,09:45,10:35,CK.SCOLA.115
201720,ENG,B2,M13,Çarşamba,08:40,09:30,CK.SCOLA.115
201720,ENG,B2,M13,Salı,15:45,16:35,CK.SCOLA.115
201720,ENG,B2,M13,Salı,14:45,15:35,CK.SCOLA.115
201720,ENG,B2,M13,Salı,13:45,14:35,CK.SCOLA.115
201720,ENG,B2,M13,Salı,12:45,13:35,CK.SCOLA.115
201720,ENG,B2,M13,Cuma,11:45,12:35,CK.SCOLA.115
201720,ENG,B2,M13,Pazartesi,11:45,12:35,CK.SCOLA.115
201720,ENG,B2,M13,Cuma,10:45,11:35,CK.SCOLA.115
201720,ENG,B2,M13,Pazartesi,10:45,11:35,CK.SCOLA.115
201720,ENG,B2,M13,Cuma,09:45,10:35,CK.SCOLA.115
201720,ENG,B2,M13,Pazartesi,09:45,10:35,CK.SCOLA.115
201720,ENG,B2,M13,Cuma,08:40,09:30,CK.SCOLA.115
201720,ENG,B2,M13,Pazartesi,08:40,09:30,CK.SCOLA.115
201720,ENG,A2,E2,Perşembe,11:45,12:35,CK.SCOLA.115
201720,ENG,A2,E2,Perşembe,10:45,11:35,CK.SCOLA.115
201720,ENG,A2,E2,Perşembe,09:45,10:35,CK.SCOLA.115
201720,ENG,A2,E2,Perşembe,08:40,09:30,CK.SCOLA.115
201720,ENG,A2,E2,Çarşamba,15:45,16:35,CK.SCOLA.115
201720,ENG,A2,E2,Çarşamba,14:45,15:35,CK.SCOLA.115
201720,ENG,A2,E2,Çarşamba,13:45,14:35,CK.SCOLA.115
201720,ENG,A2,E2,Çarşamba,12:45,13:35,CK.SCOLA.115
201720,ENG,A2,E2,Pazartesi,15:45,16:35,CK.SCOLA.115
201720,ENG,A2,E2,Pazartesi,14:45,15:35,CK.SCOLA.115
201720,ENG,A2,E2,Pazartesi,13:45,14:35,CK.SCOLA.115
201720,ENG,A2,E2,Pazartesi,12:45,13:35,CK.SCOLA.115
201720,ENG,A2,E2,Salı,11:45,12:35,CK.SCOLA.115
201720,ENG,A2,E2,Salı,10:45,11:35,CK.SCOLA.115
201720,ENG,A2,E2,Salı,09:45,10:35,CK.SCOLA.115
201720,ENG,A2,E2,Salı,08:40,09:30,CK.SCOLA.115
201720,ENG,B2,M12,Perşembe,15:45,16:35,CK.SCOLA.111
201720,ENG,B2,M12,Perşembe,14:45,15:35,CK.SCOLA.111
201720,ENG,B2,M12,Perşembe,13:45,14:35,CK.SCOLA.111
201720,ENG,B2,M12,Perşembe,12:45,13:35,CK.SCOLA.111
201720,ENG,B2,M12,Çarşamba,11:45,12:35,CK.SCOLA.111
201720,ENG,B2,M12,Çarşamba,10:45,11:35,CK.SCOLA.111
201720,ENG,B2,M12,Çarşamba,09:45,10:35,CK.SCOLA.111
201720,ENG,B2,M12,Çarşamba,08:40,09:30,CK.SCOLA.111
201720,ENG,B2,M12,Salı,15:45,16:35,CK.SCOLA.111
201720,ENG,B2,M12,Salı,14:45,15:35,CK.SCOLA.111
201720,ENG,B2,M12,Salı,13:45,14:35,CK.SCOLA.111
201720,ENG,B2,M12,Salı,12:45,13:35,CK.SCOLA.111
201720,ENG,B2,M12,Cuma,11:45,12:35,CK.SCOLA.111
201720,ENG,B2,M16,Salı,13:45,14:35,CK.SCOLA.118
201720,ENG,B2,M16,Salı,12:45,13:35,CK.SCOLA.118
201720,ENG,B2,M16,Cuma,11:45,12:35,CK.SCOLA.118
201720,ENG,B2,M16,Pazartesi,11:45,12:35,CK.SCOLA.118
201720,ENG,B2,M16,Cuma,10:45,11:35,CK.SCOLA.118
201720,ENG,B2,M16,Pazartesi,10:45,11:35,CK.SCOLA.118
201720,ENG,B2,M16,Cuma,09:45,10:35,CK.SCOLA.118
201720,ENG,B2,M16,Pazartesi,09:45,10:35,CK.SCOLA.118
201720,ENG,B2,M16,Cuma,08:40,09:30,CK.SCOLA.118
201720,ENG,B2,M16,Pazartesi,08:40,09:30,CK.SCOLA.118
201720,ENG,A2,E5,Çarşamba,15:45,16:35,CK.SCOLA.118
201720,ENG,A2,E5,Çarşamba,14:45,15:35,CK.SCOLA.118
201720,ENG,A2,E5,Çarşamba,13:45,14:35,CK.SCOLA.118
201720,ENG,A2,E5,Çarşamba,12:45,13:35,CK.SCOLA.118
201720,ENG,A2,E5,Perşembe,11:45,12:35,CK.SCOLA.118
201720,ENG,A2,E5,Perşembe,10:45,11:35,CK.SCOLA.118
201720,ENG,A2,E5,Perşembe,09:45,10:35,CK.SCOLA.118
201720,ENG,A2,E5,Perşembe,08:40,09:30,CK.SCOLA.118
201720,ENG,A2,E5,Pazartesi,15:45,16:35,CK.SCOLA.118
201720,ENG,A2,E5,Pazartesi,14:45,15:35,CK.SCOLA.118
201720,ENG,A2,E5,Pazartesi,13:45,14:35,CK.SCOLA.118
201720,ENG,A2,E5,Pazartesi,12:45,13:35,CK.SCOLA.118
201720,ENG,A2,E5,Salı,11:45,12:35,CK.SCOLA.118
201720,ENG,A2,E5,Salı,10:45,11:35,CK.SCOLA.118
201720,ENG,A2,E5,Salı,09:45,10:35,CK.SCOLA.118
201720,ENG,A2,E5,Salı,08:40,09:30,CK.SCOLA.118
201720,ENG,B2,M14,Perşembe,15:45,16:35,CK.SCOLA.116
201720,ENG,B2,M14,Perşembe,14:45,15:35,CK.SCOLA.116
201720,ENG,B2,M14,Perşembe,13:45,14:35,CK.SCOLA.116
201720,ENG,B2,M14,Perşembe,12:45,13:35,CK.SCOLA.116
201720,ENG,B2,M14,Çarşamba,11:45,12:35,CK.SCOLA.116
201720,ENG,B2,M14,Çarşamba,10:45,11:35,CK.SCOLA.116
201720,ENG,B2,M14,Çarşamba,09:45,10:35,CK.SCOLA.116
201720,ENG,B2,M14,Çarşamba,08:40,09:30,CK.SCOLA.116
201720,ENG,B2,M14,Salı,15:45,16:35,CK.SCOLA.116
201720,ENG,B2,M14,Salı,14:45,15:35,CK.SCOLA.116
201720,ENG,B2,M14,Salı,13:45,14:35,CK.SCOLA.116
201720,ENG,B2,M14,Salı,12:45,13:35,CK.SCOLA.116
201720,ENG,B2,M14,Cuma,11:45,12:35,CK.SCOLA.116
201720,ENG,B2,M14,Pazartesi,11:45,12:35,CK.SCOLA.116
201720,ENG,B2,M14,Cuma,10:45,11:35,CK.SCOLA.116
201720,ENG,B2,M14,Pazartesi,10:45,11:35,CK.SCOLA.116
201720,ENG,B2,M14,Cuma,09:45,10:35,CK.SCOLA.116
201720,ENG,B2,M14,Pazartesi,09:45,10:35,CK.SCOLA.116
201720,ENG,B2,M14,Cuma,08:40,09:30,CK.SCOLA.116
201720,ENG,B2,M14,Pazartesi,08:40,09:30,CK.SCOLA.116
201720,ENG,A2,E3,Çarşamba,15:45,16:35,CK.SCOLA.116
201720,ENG,A2,E3,Çarşamba,14:45,15:35,CK.SCOLA.116
201720,ENG,A2,E3,Çarşamba,13:45,14:35,CK.SCOLA.116
201720,ENG,A2,E3,Çarşamba,12:45,13:35,CK.SCOLA.116
201720,ENG,A2,E3,Perşembe,11:45,12:35,CK.SCOLA.116
201720,ENG,A2,E3,Perşembe,10:45,11:35,CK.SCOLA.116
201720,ENG,A2,E3,Perşembe,09:45,10:35,CK.SCOLA.116
201720,ENG,A2,E3,Perşembe,08:40,09:30,CK.SCOLA.116
201720,ENG,A2,E3,Pazartesi,15:45,16:35,CK.SCOLA.116
201720,ENG,A2,E3,Pazartesi,14:45,15:35,CK.SCOLA.116
201720,ENG,A2,E3,Pazartesi,13:45,14:35,CK.SCOLA.116
201720,ENG,A2,E3,Pazartesi,12:45,13:35,CK.SCOLA.116
201720,ENG,A2,E3,Salı,11:45,12:35,CK.SCOLA.116
201720,ENG,A2,E3,Salı,10:45,11:35,CK.SCOLA.116
201720,ENG,A2,E3,Salı,09:45,10:35,CK.SCOLA.116
201720,ENG,A2,E3,Salı,08:40,09:30,CK.SCOLA.116
201720,ENG,B2,M15,Perşembe,15:45,16:35,CK.SCOLA.117
201720,ENG,B2,M15,Perşembe,14:45,15:35,CK.SCOLA.117
201720,ENG,B2,M15,Perşembe,13:45,14:35,CK.SCOLA.117
201720,ENG,B2,M15,Perşembe,12:45,13:35,CK.SCOLA.117
201720,ENG,B2,M15,Pazartesi,11:45,12:35,CK.SCOLA.117
201720,ENG,B2,M15,Pazartesi,10:45,11:35,CK.SCOLA.117
201720,ENG,B2,M15,Pazartesi,09:45,10:35,CK.SCOLA.117
201720,ENG,B2,M15,Pazartesi,08:40,09:30,CK.SCOLA.117
201720,ENG,B2,M15,Salı,15:45,16:35,CK.SCOLA.117
201720,ENG,B2,M15,Salı,14:45,15:35,CK.SCOLA.117
201720,ENG,B2,M15,Salı,13:45,14:35,CK.SCOLA.117
201720,ENG,B2,M15,Salı,12:45,13:35,CK.SCOLA.117
201720,ENG,B2,M15,Cuma,11:45,12:35,CK.SCOLA.117
201720,ENG,B2,M15,Çarşamba,11:45,12:35,CK.SCOLA.117
201720,ENG,B2,M15,Cuma,10:45,11:35,CK.SCOLA.117
201720,ENG,B2,M15,Çarşamba,10:45,11:35,CK.SCOLA.117
201720,ENG,B2,M15,Cuma,09:45,10:35,CK.SCOLA.117
201720,ENG,B2,M15,Çarşamba,09:45,10:35,CK.SCOLA.117
201720,ENG,B2,M15,Cuma,08:40,09:30,CK.SCOLA.117
201720,ENG,B2,M15,Çarşamba,08:40,09:30,CK.SCOLA.117
201720,ENG,A2,E4,Perşembe,11:45,12:35,CK.SCOLA.117
201720,ENG,A2,E4,Perşembe,10:45,11:35,CK.SCOLA.117
201720,ENG,A2,E4,Perşembe,09:45,10:35,CK.SCOLA.117
201720,ENG,A2,E4,Perşembe,08:40,09:30,CK.SCOLA.117
201720,ENG,A2,E4,Çarşamba,15:45,16:35,CK.SCOLA.117
201720,ENG,A2,E4,Çarşamba,14:45,15:35,CK.SCOLA.117
201720,ENG,A2,E4,Çarşamba,13:45,14:35,CK.SCOLA.117
201720,ENG,A2,E4,Çarşamba,12:45,13:35,CK.SCOLA.117
201720,ENG,A2,E4,Pazartesi,15:45,16:35,CK.SCOLA.117
201720,ENG,A2,E4,Pazartesi,14:45,15:35,CK.SCOLA.117
201720,ENG,A2,E4,Pazartesi,13:45,14:35,CK.SCOLA.117
201720,ENG,A2,E4,Pazartesi,12:45,13:35,CK.SCOLA.117
201720,ENG,A2,E4,Salı,11:45,12:35,CK.SCOLA.117
201720,ENG,A2,E4,Salı,10:45,11:35,CK.SCOLA.117
201720,ENG,A2,E4,Salı,09:45,10:35,CK.SCOLA.117
201720,ENG,A2,E4,Salı,08:40,09:30,CK.SCOLA.117
201720,ENG,B2,M3,Salı,15:45,16:35,CK.SCOLA.102
201720,ENG,B2,M3,Salı,14:45,15:35,CK.SCOLA.102
201720,ENG,B2,M3,Salı,13:45,14:35,CK.SCOLA.102
201720,ENG,B2,M3,Salı,12:45,13:35,CK.SCOLA.102
201720,ENG,B2,M3,Çarşamba,11:45,12:35,CK.SCOLA.102
201720,ENG,B2,M3,Çarşamba,10:45,11:35,CK.SCOLA.102
201720,ENG,B2,M3,Çarşamba,09:45,10:35,CK.SCOLA.102
201720,ENG,B2,M3,Çarşamba,08:40,09:30,CK.SCOLA.102
201720,ENG,B2,M3,Perşembe,15:45,16:35,CK.SCOLA.102
201720,ENG,B2,M3,Perşembe,14:45,15:35,CK.SCOLA.102
201720,ENG,B2,M3,Perşembe,13:45,14:35,CK.SCOLA.102
201720,ENG,B2,M3,Perşembe,12:45,13:35,CK.SCOLA.102
201720,ENG,B2,M3,Cuma,11:45,12:35,CK.SCOLA.102
201720,ENG,B2,M3,Pazartesi,11:45,12:35,CK.SCOLA.102
201720,ENG,B2,M3,Cuma,10:45,11:35,CK.SCOLA.102
201720,ENG,B1,M9,Salı,13:45,14:35,CK.SCOLA.218
201720,ENG,B1,M9,Çarşamba,12:45,13:35,CK.SCOLA.218
201720,ENG,B1,M9,Salı,12:45,13:35,CK.SCOLA.218
201720,ENG,B1,M9,Perşembe,11:45,12:35,CK.SCOLA.218
201720,ENG,B1,M9,Pazartesi,11:45,12:35,CK.SCOLA.218
201720,ENG,B1,M9,Perşembe,10:45,11:35,CK.SCOLA.218
201720,ENG,B1,M9,Çarşamba,10:45,11:35,CK.SCOLA.218
201720,ENG,B1,M9,Salı,10:45,11:35,CK.SCOLA.218
201720,ENG,B1,M9,Pazartesi,10:45,11:35,CK.SCOLA.218
201720,ENG,B1,M9,Cuma,09:45,10:35,CK.SCOLA.218
201720,ENG,B1,M9,Çarşamba,09:45,10:35,CK.SCOLA.218
201720,ENG,B1,M9,Salı,09:45,10:35,CK.SCOLA.218
201720,ENG,B1,M9,Cuma,08:40,09:30,CK.SCOLA.218
201720,ENG,B1,M9,Çarşamba,08:40,09:30,CK.SCOLA.218
201720,ENG,B1,M9,Salı,08:40,09:30,CK.SCOLA.218
201720,ENG,B1,M10,Çarşamba,14:45,15:35,CK.SCOLA.219
201720,ENG,B1,M10,Çarşamba,13:45,14:35,CK.SCOLA.219
201720,ENG,B1,M10,Çarşamba,12:45,13:35,CK.SCOLA.219
201720,ENG,B1,M10,Pazartesi,15:45,16:35,CK.SCOLA.219
201720,ENG,B1,M10,Pazartesi,14:45,15:35,CK.SCOLA.219
201720,ENG,B1,M10,Salı,13:45,14:35,CK.SCOLA.219
201720,ENG,B1,M10,Pazartesi,13:45,14:35,CK.SCOLA.219
201720,ENG,B1,M10,Salı,12:45,13:35,CK.SCOLA.219
201720,ENG,B1,M10,Perşembe,15:45,16:35,CK.SCOLA.219
201720,ENG,B1,M10,Perşembe,14:45,15:35,CK.SCOLA.219
201720,ENG,B1,M10,Perşembe,13:45,14:35,CK.SCOLA.219
201720,ENG,B1,M10,Cuma,11:45,12:35,CK.SCOLA.219
201720,ENG,B1,M10,Perşembe,11:45,12:35,CK.SCOLA.219
201720,ENG,B1,M10,Pazartesi,11:45,12:35,CK.SCOLA.219
201720,ENG,B1,M10,Cuma,10:45,11:35,CK.SCOLA.219
201720,ENG,B1,M10,Perşembe,10:45,11:35,CK.SCOLA.219
201720,ENG,B1,M10,Çarşamba,10:45,11:35,CK.SCOLA.219
201720,ENG,B1,M10,Salı,10:45,11:35,CK.SCOLA.219
201720,ENG,B1,M10,Pazartesi,10:45,11:35,CK.SCOLA.219
201720,ENG,B1,M10,Cuma,09:45,10:35,CK.SCOLA.219
201720,ENG,B1,M10,Çarşamba,09:45,10:35,CK.SCOLA.219
201720,ENG,B1,M10,Salı,09:45,10:35,CK.SCOLA.219
201720,ENG,B1,M10,Cuma,08:40,09:30,CK.SCOLA.219
201720,ENG,B1,M10,Çarşamba,08:40,09:30,CK.SCOLA.219
201720,ENG,B1,M10,Salı,08:40,09:30,CK.SCOLA.219
201720,ENG,B1,M12,Perşembe,15:45,16:35,CK.SCOLA.302
201720,ENG,B1,M12,Perşembe,14:45,15:35,CK.SCOLA.302
201720,ENG,B1,M12,Perşembe,13:45,14:35,CK.SCOLA.302
201720,ENG,B1,M12,Perşembe,11:45,12:35,CK.SCOLA.302
201720,ENG,B1,M12,Pazartesi,11:45,12:35,CK.SCOLA.302
201720,ENG,B1,M12,Perşembe,10:45,11:35,CK.SCOLA.302
201720,ENG,B1,M12,Salı,10:45,11:35,CK.SCOLA.302
201720,ENG,B1,M12,Pazartesi,10:45,11:35,CK.SCOLA.302
201720,ENG,B1,M12,Salı,09:45,10:35,CK.SCOLA.302
201720,ENG,B1,M12,Salı,08:40,09:30,CK.SCOLA.302
201720,ENG,B1,M12,Pazartesi,15:45,16:35,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,14:45,15:35,CK.SCOLA.302
201720,ENG,B1,M12,Pazartesi,14:45,15:35,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,13:45,14:35,CK.SCOLA.302
201720,ENG,B1,M12,Salı,13:45,14:35,CK.SCOLA.302
201720,ENG,B1,M12,Pazartesi,13:45,14:35,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,12:45,13:35,CK.SCOLA.302
201720,ENG,B1,M12,Salı,12:45,13:35,CK.SCOLA.302
201720,ENG,B1,M12,Cuma,11:45,12:35,CK.SCOLA.302
201720,ENG,B1,M12,Cuma,10:45,11:35,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,10:45,11:35,CK.SCOLA.302
201720,ENG,B1,M12,Cuma,09:45,10:35,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,09:45,10:35,CK.SCOLA.302
201720,ENG,B1,M12,Cuma,08:40,09:30,CK.SCOLA.302
201720,ENG,B1,M12,Çarşamba,08:40,09:30,CK.SCOLA.302
201720,ENG,B2,M17,Perşembe,15:45,16:35,CK.SCOLA.119
201720,ENG,B2,M17,Perşembe,14:45,15:35,CK.SCOLA.119
201720,ENG,B2,M17,Perşembe,13:45,14:35,CK.SCOLA.119
201720,ENG,B2,M17,Perşembe,12:45,13:35,CK.SCOLA.119
201720,ENG,B2,M17,Çarşamba,11:45,12:35,CK.SCOLA.119
201720,ENG,B2,M17,Çarşamba,10:45,11:35,CK.SCOLA.119
201720,ENG,B2,M17,Çarşamba,09:45,10:35,CK.SCOLA.119
201720,ENG,B2,M17,Çarşamba,08:40,09:30,CK.SCOLA.119
201720,ENG,B2,M17,Salı,15:45,16:35,CK.SCOLA.119
201720,ENG,B2,M17,Salı,14:45,15:35,CK.SCOLA.119
201720,ENG,B2,M17,Salı,13:45,14:35,CK.SCOLA.119
201720,ENG,B2,M17,Salı,12:45,13:35,CK.SCOLA.119
201720,ENG,B2,M17,Cuma,11:45,12:35,CK.SCOLA.119
201720,ENG,B2,M17,Pazartesi,11:45,12:35,CK.SCOLA.119
201720,ENG,B2,M17,Cuma,10:45,11:35,CK.SCOLA.119
201720,ENG,B2,M17,Pazartesi,10:45,11:35,CK.SCOLA.119
201720,ENG,B2,M17,Cuma,09:45,10:35,CK.SCOLA.119
201720,ENG,B2,M17,Pazartesi,09:45,10:35,CK.SCOLA.119
201720,ENG,B2,M17,Cuma,08:40,09:30,CK.SCOLA.119
201720,ENG,B2,M17,Pazartesi,08:40,09:30,CK.SCOLA.119
201720,ENG,A2,E6,Perşembe,11:45,12:35,CK.SCOLA.119
201720,ENG,A2,E6,Perşembe,10:45,11:35,CK.SCOLA.119
201720,ENG,A2,E6,Perşembe,09:45,10:35,CK.SCOLA.119
201720,ENG,A2,E6,Perşembe,08:40,09:30,CK.SCOLA.119
201720,ENG,A2,E6,Pazartesi,15:45,16:35,CK.SCOLA.119
201720,ENG,A2,E6,Pazartesi,14:45,15:35,CK.SCOLA.119
201720,ENG,A2,E6,Pazartesi,13:45,14:35,CK.SCOLA.119
201720,ENG,A2,E6,Pazartesi,12:45,13:35,CK.SCOLA.119
201720,ENG,A2,E6,Çarşamba,15:45,16:35,CK.SCOLA.119
201720,ENG,A2,E6,Çarşamba,14:45,15:35,CK.SCOLA.119
201720,ENG,A2,E6,Çarşamba,13:45,14:35,CK.SCOLA.119
201720,ENG,A2,E6,Çarşamba,12:45,13:35,CK.SCOLA.119
201720,ENG,A2,E6,Salı,11:45,12:35,CK.SCOLA.119
201720,ENG,A2,E6,Salı,10:45,11:35,CK.SCOLA.119
201720,ENG,A2,E6,Salı,09:45,10:35,CK.SCOLA.119
201720,ENG,A2,E6,Salı,08:40,09:30,CK.SCOLA.119
201720,ENG,B2,M16,Perşembe,15:45,16:35,CK.SCOLA.118
201720,ENG,B2,M16,Perşembe,14:45,15:35,CK.SCOLA.118
201720,ENG,B2,M16,Perşembe,13:45,14:35,CK.SCOLA.118
201720,ENG,B2,M16,Perşembe,12:45,13:35,CK.SCOLA.118
201720,ENG,B2,M16,Çarşamba,11:45,12:35,CK.SCOLA.118
201720,ENG,B2,M16,Çarşamba,10:45,11:35,CK.SCOLA.118
201720,ENG,B2,M16,Çarşamba,09:45,10:35,CK.SCOLA.118
201720,ENG,B2,M16,Çarşamba,08:40,09:30,CK.SCOLA.118
201720,ENG,B2,M16,Salı,15:45,16:35,CK.SCOLA.118
201720,ENG,B2,M16,Salı,14:45,15:35,CK.SCOLA.118
201720,ENG,B1,M13,Cuma,09:45,10:35,CK.SCOLA.303
201720,ENG,B1,M13,Çarşamba,09:45,10:35,CK.SCOLA.303
201720,ENG,B1,M13,Çarşamba,08:40,09:30,CK.SCOLA.303
201720,ENG,B1,M13,Cuma,08:40,09:30,CK.SCOLA.303
201720,ENG,B1,M5,Perşembe,15:45,16:35,CK.SCOLA.211
201720,ENG,B1,M5,Perşembe,14:45,15:35,CK.SCOLA.211
201720,ENG,B1,M5,Perşembe,13:45,14:35,CK.SCOLA.211
201720,ENG,B1,M5,Cuma,11:45,12:35,CK.SCOLA.211
201720,ENG,B1,M5,Cuma,10:45,11:35,CK.SCOLA.211
201720,ENG,B1,M5,Pazartesi,15:45,16:35,CK.SCOLA.211
201720,ENG,B1,M5,Çarşamba,14:45,15:35,CK.SCOLA.211
201720,ENG,B1,M5,Pazartesi,14:45,15:35,CK.SCOLA.211
201720,ENG,B1,M5,Çarşamba,13:45,14:35,CK.SCOLA.211
201720,ENG,B1,M5,Salı,13:45,14:35,CK.SCOLA.211
201720,ENG,B1,M5,Pazartesi,13:45,14:35,CK.SCOLA.211
201720,ENG,B1,M5,Çarşamba,12:45,13:35,CK.SCOLA.211
201720,ENG,B1,M5,Salı,12:45,13:35,CK.SCOLA.211
201720,ENG,B1,M5,Perşembe,11:45,12:35,CK.SCOLA.211
